"opp","biopharm","ustwin","patus","patgsgr","year","ncit","ncountry","nclaims"
1,1,1,0,1,1993,0,11,13
0,0,1,0,0,1993,0,11,3
0,1,0,1,0,1991,0,11,8
0,0,1,1,0,1990,0,6,11
1,1,0,1,0,1992,0,11,21
0,1,0,1,0,1996,0,11,28
0,0,1,1,0,1993,0,3,10
1,0,1,0,1,1993,0,6,15
1,1,1,1,0,1995,0,3,21
1,1,1,1,0,1992,0,11,12
0,1,0,1,0,1993,0,11,17
0,1,0,1,0,1993,0,11,19
1,1,1,1,0,1994,0,11,24
1,0,1,1,0,1995,0,6,34
1,1,0,1,0,1996,0,11,29
0,1,1,1,0,1992,0,11,15
1,0,1,1,0,1993,0,7,11
1,0,1,1,0,1993,0,7,14
0,0,0,0,1,1994,0,11,8
0,0,0,0,0,1995,1,3,7
1,1,1,0,0,1991,4,13,3
1,1,0,0,1,1992,1,11,12
0,1,1,0,0,1991,3,13,16
1,1,1,0,0,1993,6,3,5
0,0,1,0,1,1995,0,12,7
0,0,1,0,0,1996,3,2,15
0,0,0,0,0,1994,1,10,7
0,0,1,0,0,1994,3,3,2
1,0,1,1,0,1995,7,13,34
0,0,0,0,1,1996,1,6,6
1,0,0,0,0,1994,0,3,10
0,1,1,0,1,1992,0,10,10
0,0,1,0,0,1996,1,3,5
0,1,0,0,1,1991,0,13,5
0,1,0,0,0,1992,0,11,13
0,0,1,0,0,1994,0,2,2
1,1,1,0,0,1992,9,7,9
0,0,1,0,0,1993,2,3,17
0,1,0,1,0,1994,0,13,19
1,1,1,1,0,1996,1,8,11
0,0,1,0,1,1993,0,11,8
1,1,1,0,1,1992,0,13,8
0,0,1,0,0,1993,1,3,5
1,1,1,0,1,1990,0,13,6
0,0,1,0,0,1991,0,3,7
0,0,1,0,0,1995,0,7,1
1,0,0,0,1,1992,0,9,7
0,1,1,0,0,1993,1,10,5
0,0,1,1,0,1995,3,3,14
1,1,0,0,0,1991,0,13,5
1,0,0,0,1,1994,0,5,34
0,1,0,0,1,1993,0,13,20
0,1,0,0,1,1995,0,13,15
0,0,1,1,0,1993,1,5,10
0,0,0,0,0,1995,0,1,19
0,0,1,0,1,1993,0,5,9
0,0,1,0,0,1994,3,3,10
0,0,1,0,0,1994,2,4,10
1,0,1,1,0,1993,3,5,14
1,0,1,0,0,1992,5,4,18
1,0,1,0,1,1992,1,5,6
0,0,1,0,0,1994,0,3,1
0,0,0,0,0,1993,0,2,8
0,0,1,1,0,1996,0,4,10
0,1,0,0,0,1992,0,12,10
0,1,1,0,1,1991,0,13,2
1,1,1,0,0,1992,3,13,11
0,1,0,0,1,1995,0,13,33
0,0,1,0,0,1993,2,3,9
0,1,1,0,0,1993,2,13,6
0,0,1,0,0,1995,1,4,18
0,1,0,0,1,1991,3,11,9
0,1,0,1,0,1995,2,13,21
1,0,1,0,0,1993,10,5,26
0,0,0,0,0,1993,2,4,8
0,1,1,0,0,1990,2,13,2
1,0,1,0,0,1994,0,3,2
0,0,0,0,1,1993,0,4,4
0,0,1,1,0,1994,1,3,13
1,1,0,0,1,1991,1,6,5
0,0,1,0,0,1992,3,3,3
1,1,1,0,0,1994,1,13,5
0,0,1,0,0,1994,4,4,13
1,1,0,0,1,1992,2,13,10
1,0,0,0,0,1995,4,13,17
1,1,1,0,1,1991,0,9,5
0,0,1,0,0,1994,0,6,13
1,1,1,0,1,1993,0,13,22
1,0,1,0,0,1994,2,3,14
1,1,1,0,0,1992,0,10,10
0,0,1,0,0,1992,0,3,1
0,1,0,0,0,1994,2,13,20
0,0,0,0,0,1993,1,3,6
0,1,1,0,0,1993,1,13,17
1,0,1,0,0,1994,1,4,3
1,0,0,0,0,1993,0,8,12
0,0,0,0,0,1995,3,3,3
0,1,1,0,1,1991,0,10,1
1,1,1,0,0,1991,2,2,5
0,0,1,0,1,1991,0,13,4
0,0,0,0,0,1995,4,3,1
0,0,0,0,0,1994,3,3,11
0,0,1,0,0,1993,0,3,21
0,0,1,1,0,1994,0,4,10
0,0,1,1,0,1995,0,4,10
0,1,1,0,0,1994,3,13,5
0,1,1,0,1,1994,3,13,13
0,0,1,0,0,1994,2,3,13
0,0,1,0,0,1994,1,3,15
0,0,1,0,0,1994,10,4,10
0,0,1,0,0,1993,0,3,12
0,1,0,0,0,1991,0,13,20
1,1,0,0,0,1992,2,13,10
1,1,1,0,1,1992,0,11,1
0,0,0,0,1,1992,0,12,7
0,1,1,0,0,1993,1,11,7
1,0,1,0,0,1994,0,6,8
0,1,1,0,0,1992,0,3,6
1,0,0,0,0,1994,5,8,39
0,0,1,0,0,1993,0,3,7
0,1,0,0,0,1993,6,13,17
0,0,1,1,0,1994,1,3,11
0,1,0,0,1,1992,0,9,14
0,0,1,0,0,1992,1,13,3
0,0,0,0,1,1995,1,13,1
0,1,1,1,0,1994,1,7,18
1,0,1,0,0,1992,0,3,4
0,0,1,1,0,1993,0,4,10
0,0,1,0,0,1994,2,6,14
0,0,1,1,0,1994,3,5,12
0,0,1,0,1,1994,0,11,3
1,1,0,1,0,1995,5,13,43
0,0,0,0,0,1994,3,6,15
1,0,0,0,1,1995,6,4,6
1,1,0,0,1,1991,0,13,8
0,0,1,0,0,1994,1,3,5
0,1,1,0,0,1994,0,10,5
0,1,0,0,1,1992,1,13,7
0,0,1,0,0,1994,1,6,4
1,1,0,0,1,1991,2,13,10
0,0,1,1,0,1995,0,11,7
0,1,0,0,1,1993,2,5,21
0,1,1,0,1,1992,2,7,19
0,1,1,0,0,1993,0,3,8
0,0,1,0,0,1995,2,3,12
0,0,0,0,1,1993,0,11,19
0,0,1,0,0,1994,1,3,13
0,1,0,0,1,1992,0,13,7
0,0,0,0,1,1994,1,4,13
0,1,1,1,0,1992,0,11,6
1,0,0,0,0,1994,0,3,17
1,0,0,1,0,1994,1,4,47
1,1,0,0,1,1991,1,10,13
0,0,0,1,0,1994,2,6,12
0,0,1,0,0,1995,2,3,5
0,0,0,0,0,1994,0,4,18
0,0,1,0,0,1994,1,3,7
0,0,0,0,0,1995,0,10,9
1,0,0,1,0,1991,3,4,1
0,0,1,0,0,1993,0,13,10
0,0,1,0,1,1994,0,9,9
0,0,1,0,1,1994,0,3,8
1,1,1,1,0,1993,1,13,26
0,1,1,0,0,1993,2,1,5
0,1,0,0,0,1993,0,13,13
0,0,0,0,1,1994,4,3,7
1,0,1,0,0,1993,1,3,8
0,0,1,0,0,1994,1,7,4
0,0,1,0,0,1993,1,5,10
1,1,1,0,0,1993,6,13,35
0,0,1,0,0,1993,0,4,2
0,0,0,1,0,1992,1,4,3
0,1,0,0,0,1991,0,13,14
1,1,0,0,0,1996,3,13,25
0,0,1,0,0,1995,0,3,1
0,1,1,0,1,1995,0,13,7
0,0,1,0,0,1993,1,5,5
1,1,1,1,0,1993,0,10,6
0,0,1,0,0,1996,1,13,14
0,0,1,0,0,1992,1,6,2
1,0,1,0,0,1992,1,7,9
1,1,1,0,0,1993,1,13,2
0,1,1,1,0,1993,6,7,10
0,0,0,0,0,1993,0,5,5
0,0,1,0,0,1993,0,7,10
1,1,1,0,0,1993,0,11,10
0,0,1,0,1,1993,3,5,11
0,1,1,0,1,1993,1,12,10
1,1,1,1,0,1993,1,10,18
1,1,0,0,0,1995,2,13,14
0,0,1,0,0,1992,4,5,15
1,1,1,0,0,1993,2,13,9
0,0,1,0,0,1992,0,5,3
0,0,0,0,0,1993,0,6,4
0,0,1,0,1,1993,2,4,12
0,0,0,0,0,1993,0,13,7
0,0,1,0,0,1993,4,4,9
1,1,1,0,1,1992,0,11,12
0,0,1,0,1,1994,2,5,16
0,0,1,0,0,1994,1,4,11
0,0,1,0,0,1993,0,1,9
1,0,1,1,0,1994,3,13,13
0,0,1,0,0,1993,1,3,7
0,1,0,1,0,1992,1,11,29
1,0,0,0,0,1994,0,5,8
0,1,0,0,0,1992,2,13,9
0,0,0,1,0,1992,6,3,10
0,0,1,1,0,1993,0,3,10
0,0,1,1,0,1996,3,4,20
1,1,0,1,0,1992,0,13,10
0,1,0,0,0,1993,0,13,10
1,1,0,1,0,1995,0,9,10
1,0,1,1,0,1992,1,12,7
1,0,0,0,0,1993,0,3,7
0,0,1,0,1,1992,0,2,4
1,0,1,1,0,1993,1,10,11
0,0,1,1,0,1995,2,13,18
0,1,1,0,0,1996,6,3,11
1,1,0,0,0,1993,1,10,8
0,1,0,1,0,1992,1,13,14
0,0,1,0,1,1994,1,4,10
0,0,1,0,0,1994,0,9,20
1,1,1,0,1,1992,3,13,6
1,1,0,0,1,1991,7,13,15
0,0,0,0,0,1995,1,1,12
0,0,1,0,0,1994,1,3,17
1,0,1,0,1,1995,1,13,10
0,0,1,1,0,1993,2,4,18
0,0,0,0,0,1994,3,3,8
1,0,1,1,0,1994,1,7,11
0,0,0,1,0,1994,0,5,6
1,1,0,1,0,1992,4,13,33
1,1,0,1,0,1995,3,13,53
1,1,1,0,0,1992,1,12,11
0,1,0,1,0,1993,5,12,14
1,0,1,0,0,1992,1,3,9
0,1,0,1,0,1994,0,13,12
0,0,1,1,0,1993,1,4,12
1,1,0,1,0,1993,5,4,29
0,0,1,0,0,1993,2,5,10
0,1,1,1,0,1990,0,13,10
0,1,0,1,0,1995,1,8,22
1,1,0,0,0,1993,1,13,10
1,1,0,0,1,1994,0,13,9
0,0,1,0,0,1995,2,3,4
1,1,1,1,0,1994,1,13,30
0,1,0,1,0,1992,1,13,11
0,0,0,1,0,1995,5,3,10
0,0,1,1,0,1994,1,3,9
1,0,1,1,0,1994,0,13,11
0,0,0,0,0,1993,1,3,7
0,0,0,1,0,1995,2,3,9
0,0,0,0,0,1994,0,3,4
0,0,1,1,0,1993,1,12,11
1,1,1,1,0,1994,1,13,10
0,0,1,0,0,1993,0,3,5
0,0,1,0,0,1993,2,4,5
0,1,1,1,0,1993,0,3,14
0,0,0,0,0,1994,1,3,21
1,1,0,0,1,1995,0,13,18
0,0,1,0,1,1992,0,12,7
1,0,1,0,0,1994,3,4,51
0,1,0,1,0,1991,1,13,9
0,0,1,1,0,1996,3,3,21
1,1,0,0,0,1991,0,13,14
0,0,1,0,1,1993,1,2,9
0,1,1,0,0,1993,2,13,10
0,0,1,1,0,1994,2,5,10
0,0,1,0,0,1997,2,3,6
1,0,0,0,1,1992,1,13,10
0,0,1,1,0,1995,0,13,13
0,1,0,1,0,1992,5,2,6
0,0,1,1,0,1992,0,7,23
0,0,1,1,0,1995,0,4,13
0,0,1,0,0,1995,0,11,19
0,0,0,0,1,1993,4,3,6
0,1,1,0,0,1994,0,3,7
0,1,1,1,0,1992,0,13,14
0,0,0,0,0,1993,0,2,4
0,0,1,1,0,1994,0,3,7
0,0,1,0,0,1993,0,3,7
0,1,1,1,0,1993,3,5,10
0,0,1,0,0,1994,1,3,10
0,0,1,0,0,1993,0,4,10
0,0,0,0,0,1993,2,3,8
0,0,0,0,0,1996,1,3,14
0,0,1,0,0,1995,1,3,11
0,0,1,0,1,1993,1,3,8
0,1,1,1,0,1992,0,13,10
1,0,1,1,0,1992,0,4,14
0,0,1,1,0,1994,0,3,9
1,1,0,0,1,1992,0,9,14
1,1,1,0,1,1994,0,9,14
1,1,0,1,0,1995,1,13,15
0,0,1,0,0,1993,0,4,4
1,1,1,1,0,1992,5,13,25
0,0,1,1,0,1994,0,7,12
0,0,0,0,0,1995,0,3,18
0,0,1,1,0,1994,2,13,7
0,0,0,0,0,1995,2,3,40
0,0,1,1,0,1994,0,13,9
0,0,1,0,0,1995,0,4,2
0,1,0,0,0,1993,4,13,14
0,1,0,1,0,1995,4,4,22
0,0,0,0,0,1994,0,5,8
1,0,1,1,0,1994,8,11,13
0,1,1,0,0,1993,0,8,8
0,1,0,0,0,1994,1,13,10
0,0,1,1,0,1995,0,13,24
0,0,1,1,0,1995,0,5,14
0,0,1,0,1,1993,1,11,9
1,0,0,1,0,1994,3,5,26
0,0,1,1,0,1995,0,9,13
1,1,1,1,0,1993,0,13,23
0,0,0,1,0,1996,0,3,4
0,1,0,0,0,1993,0,13,25
0,0,0,1,0,1995,1,5,13
0,0,0,0,1,1994,0,4,14
0,0,1,0,0,1996,0,2,14
1,1,0,1,0,1993,0,13,6
0,0,1,0,0,1996,2,4,8
0,0,1,0,0,1994,0,3,26
0,0,1,1,0,1995,0,4,8
0,1,0,0,0,1992,0,13,5
0,0,1,1,0,1996,2,2,32
0,0,0,1,0,1993,2,6,18
1,1,0,1,0,1994,0,13,31
0,1,1,1,0,1992,1,7,11
0,0,1,1,0,1992,0,3,10
0,1,1,0,0,1992,0,9,2
0,0,1,0,1,1993,0,12,8
0,1,0,1,0,1993,1,4,14
0,0,1,1,0,1994,1,13,23
1,1,0,0,1,1992,7,10,13
1,0,1,0,0,1993,1,3,11
1,1,1,1,0,1993,3,11,13
0,1,0,1,0,1993,0,11,10
0,0,1,0,0,1995,1,3,4
0,0,1,1,0,1995,0,4,13
0,0,0,1,0,1995,0,5,20
0,0,1,0,1,1995,4,8,10
1,1,0,0,1,1992,0,11,7
0,0,1,1,0,1996,1,3,10
0,0,1,1,0,1994,0,3,4
0,0,0,0,0,1993,0,3,1
1,0,0,0,0,1994,3,4,11
0,0,1,0,0,1992,0,4,9
0,0,0,0,0,1993,3,3,10
1,0,1,0,0,1994,1,3,11
1,0,0,0,0,1992,1,5,4
0,1,1,0,0,1992,4,13,8
1,1,1,0,0,1991,3,13,10
1,0,0,0,0,1993,4,5,6
1,0,0,0,0,1992,2,4,3
1,1,1,0,0,1990,0,12,14
1,1,0,0,0,1993,3,13,13
0,0,1,0,0,1992,0,5,12
0,0,0,0,0,1996,6,1,11
0,0,1,0,0,1993,1,3,16
1,1,1,0,0,1991,3,11,4
0,1,0,0,0,1992,8,13,15
1,0,1,0,0,1992,4,10,7
1,1,0,1,0,1995,7,13,22
0,0,1,0,0,1993,0,3,13
0,1,0,0,0,1994,2,13,21
0,0,1,0,0,1992,0,5,7
1,1,1,0,0,1993,0,13,10
0,0,1,0,0,1995,0,7,17
0,1,0,0,0,1992,1,13,12
1,1,0,0,0,1992,2,13,10
0,0,0,0,0,1992,2,2,11
0,0,1,0,0,1993,0,7,10
1,0,1,0,0,1995,0,4,20
0,0,1,0,0,1992,1,5,9
0,1,0,0,0,1993,0,13,14
1,0,0,0,0,1991,6,5,7
1,1,1,0,0,1994,0,13,8
0,1,0,0,0,1993,0,11,8
0,0,1,0,0,1994,0,3,8
1,0,0,0,0,1994,0,3,15
0,0,1,0,0,1995,1,3,14
1,0,0,0,0,1994,1,13,14
0,0,0,0,0,1993,0,6,10
1,1,0,0,0,1994,0,13,17
1,0,0,0,0,1993,2,8,7
0,1,1,0,0,1991,1,13,8
1,0,0,0,0,1994,1,10,10
0,0,1,0,0,1993,0,4,5
0,0,0,0,0,1992,0,11,7
0,1,1,0,0,1993,3,13,12
1,1,0,0,0,1993,0,8,8
0,0,1,1,0,1995,0,3,11
0,0,1,1,0,1996,1,4,10
0,0,1,1,0,1994,0,9,16
0,0,0,0,0,1994,4,5,14
0,0,1,1,0,1991,2,3,11
0,0,1,0,1,1993,2,3,22
1,1,1,0,1,1991,1,11,8
0,0,1,0,0,1995,3,3,10
1,1,0,0,1,1993,0,13,40
1,1,1,0,1,1993,1,11,27
1,1,0,0,1,1991,6,11,25
0,1,0,0,0,1992,0,11,5
0,1,1,0,0,1991,0,12,7
0,1,0,0,0,1991,0,13,13
1,1,0,0,0,1992,2,2,51
1,1,0,0,0,1993,2,13,23
1,0,1,0,0,1993,2,10,6
1,1,1,0,0,1994,5,9,3
0,1,0,0,0,1995,2,13,37
0,1,0,0,0,1992,1,13,45
0,1,1,0,1,1995,1,13,6
1,0,1,1,0,1994,0,3,15
0,0,0,0,0,1993,0,5,29
1,1,0,1,0,1992,0,11,10
0,0,1,1,0,1996,0,3,9
0,1,1,0,0,1992,0,11,25
1,1,0,0,0,1992,0,13,9
1,1,1,0,0,1993,0,11,25
0,1,0,0,0,1994,1,7,12
1,1,1,1,0,1995,0,11,11
0,1,1,1,0,1993,0,11,12
0,0,0,0,0,1994,0,10,29
0,1,0,1,0,1992,0,11,18
0,0,0,1,0,1992,0,5,20
1,1,0,1,0,1993,0,11,64
0,1,0,1,0,1994,0,11,13
0,0,1,1,0,1993,0,3,32
1,1,0,0,1,1993,0,13,18
1,1,0,0,1,1993,0,11,6
0,0,0,0,1,1993,0,4,15
1,1,0,1,0,1993,0,10,26
0,1,0,1,0,1993,0,11,19
0,1,0,1,0,1993,0,11,32
1,1,0,1,0,1995,0,11,26
1,1,0,1,0,1996,0,11,19
0,0,0,0,1,1992,0,5,10
1,1,1,1,0,1995,0,11,24
1,1,1,0,0,1993,1,9,3
0,0,1,0,1,1992,0,6,10
1,0,1,0,1,1994,0,9,10
0,1,0,0,0,1993,2,7,9
1,1,0,1,0,1993,0,11,10
0,0,1,1,0,1993,0,5,7
0,1,0,1,0,1995,0,11,14
1,1,0,1,0,1994,0,11,22
1,1,1,0,0,1993,0,11,36
0,1,0,0,0,1993,0,11,28
1,1,0,0,1,1992,0,11,10
0,1,0,0,1,1994,0,13,17
1,1,0,0,0,1992,0,11,11
1,1,1,1,0,1993,0,11,24
1,1,0,0,0,1993,0,11,20
1,1,1,1,0,1993,0,11,23
0,0,1,1,0,1994,0,5,12
1,1,1,0,0,1993,0,11,18
0,1,0,1,0,1996,0,11,15
0,0,0,1,0,1993,0,4,5
0,1,0,1,0,1992,0,11,11
1,1,0,0,1,1993,0,11,14
1,1,0,1,0,1993,0,11,5
1,1,1,0,0,1992,0,11,8
1,1,0,1,0,1993,0,11,10
1,0,1,0,1,1992,0,11,5
0,0,1,0,1,1993,0,3,10
0,1,0,1,0,1995,0,11,10
1,1,0,1,0,1995,0,11,35
0,1,0,1,0,1993,0,11,33
1,1,0,1,0,1994,0,11,16
1,1,0,1,0,1994,0,11,3
1,0,0,0,1,1992,0,11,20
0,1,0,1,0,1996,0,11,10
0,1,1,1,0,1994,0,11,20
1,1,0,1,0,1994,0,11,10
0,0,1,0,0,1993,0,11,7
0,1,0,1,0,1995,0,11,21
0,1,1,1,0,1995,0,11,27
0,1,0,1,0,1995,0,11,16
0,0,0,0,0,1993,0,6,20
0,0,1,0,0,1995,1,3,52
0,1,1,1,0,1994,0,9,7
1,1,0,1,0,1994,0,11,33
1,1,0,0,1,1995,0,10,6
0,0,1,1,0,1994,0,5,10
0,1,0,0,0,1995,0,11,12
0,0,1,0,0,1994,0,2,15
0,1,0,1,0,1995,0,11,23
0,1,0,1,0,1996,0,8,16
0,1,1,0,0,1994,0,8,31
1,0,0,1,0,1993,0,4,21
1,1,0,0,0,1992,0,9,33
0,0,1,1,0,1994,0,4,16
0,1,1,1,0,1994,0,11,80
0,0,0,0,0,1994,1,5,12
1,1,0,0,1,1993,0,11,10
1,1,1,1,0,1995,0,11,39
1,1,0,1,0,1995,0,11,10
1,1,1,0,1,1992,0,11,5
0,1,1,0,0,1992,0,6,9
1,1,0,1,0,1996,0,11,35
1,1,1,1,0,1992,0,11,10
0,1,0,1,0,1993,0,11,12
0,0,1,1,0,1994,0,3,1
0,1,0,0,1,1995,0,11,13
1,1,0,0,1,1993,0,11,10
1,1,0,0,0,1993,0,11,6
1,1,0,0,1,1997,0,11,10
0,1,1,1,0,1992,0,11,21
1,1,0,0,1,1996,0,11,17
0,0,1,0,0,1995,2,3,7
0,1,0,1,0,1993,0,12,8
1,1,0,1,0,1995,0,11,8
1,1,0,1,0,1996,0,11,11
0,1,0,1,0,1996,0,11,48
1,1,0,1,0,1995,0,11,16
0,1,1,0,1,1994,2,14,7
1,1,1,0,0,1992,0,11,3
1,1,1,0,0,1992,3,8,7
0,1,1,0,0,1992,0,14,2
1,1,0,0,0,1994,0,10,17
0,1,0,0,0,1993,1,6,2
0,0,1,0,0,1995,1,13,8
1,0,0,0,0,1993,1,3,4
1,1,1,0,1,1991,2,14,9
0,0,1,0,1,1994,2,10,7
0,0,0,0,0,1993,0,7,1
1,1,0,1,0,1995,2,12,14
0,1,0,0,1,1993,0,14,8
1,1,0,0,1,1994,1,14,16
0,1,0,0,1,1993,1,12,16
0,0,1,0,0,1991,1,5,3
0,0,1,0,0,1993,2,3,12
0,0,0,0,1,1993,1,5,5
0,0,1,0,0,1994,1,6,9
0,0,0,0,0,1996,3,3,6
0,0,1,0,0,1994,1,2,11
0,0,0,0,0,1995,0,10,9
0,0,1,0,0,1994,2,4,22
1,1,0,0,1,1993,0,12,8
1,1,1,0,0,1994,3,4,20
0,0,0,1,0,1996,9,11,29
0,1,1,0,0,1993,2,14,7
1,1,0,0,0,1994,0,14,9
0,0,1,0,0,1994,0,3,14
0,0,1,0,1,1994,0,10,7
0,0,0,0,0,1995,0,2,23
0,0,1,0,0,1993,1,5,6
1,0,1,1,0,1993,0,5,12
1,1,1,0,0,1994,2,2,21
0,0,1,1,0,1994,0,3,8
0,0,1,0,0,1993,0,4,4
0,0,0,0,0,1996,2,3,20
0,0,0,0,0,1994,2,5,19
1,1,0,1,0,1993,1,3,17
0,0,1,0,0,1994,1,12,6
1,1,0,0,1,1995,7,14,20
1,0,1,0,0,1995,3,3,18
0,1,1,0,1,1993,0,14,13
0,1,1,0,0,1993,1,14,12
0,0,1,0,1,1994,2,6,10
1,0,1,0,1,1994,7,3,7
1,1,0,0,0,1993,11,14,31
0,0,0,0,0,1994,2,14,9
1,1,0,0,1,1994,1,14,18
0,0,0,0,1,1993,0,10,7
0,0,1,1,0,1993,1,4,10
1,0,0,0,1,1995,0,14,32
1,1,1,0,1,1992,1,12,13
0,0,0,0,0,1995,1,3,5
0,0,1,0,0,1996,2,3,23
1,1,0,1,0,1993,3,5,8
0,0,1,0,1,1993,2,10,4
0,0,0,1,0,1995,0,3,1
0,0,0,1,0,1994,1,5,13
0,0,0,0,1,1993,1,2,12
0,0,0,0,0,1994,1,3,23
1,0,0,0,0,1993,1,3,2
0,0,0,0,0,1996,4,3,4
0,0,1,0,0,1995,0,3,4
1,1,0,0,0,1994,6,14,32
1,0,0,1,0,1995,2,5,22
1,0,0,0,0,1993,1,3,7
0,1,1,0,0,1996,0,13,7
0,0,1,0,0,1996,2,3,2
0,0,1,1,0,1993,0,3,9
0,0,0,1,0,1994,2,5,11
1,0,1,0,1,1993,1,9,7
0,1,1,0,1,1992,0,10,4
0,0,1,0,0,1994,0,3,13
1,1,1,0,0,1995,1,6,23
0,1,1,0,0,1994,1,3,4
1,1,0,0,1,1993,2,12,10
1,1,1,0,0,1994,0,13,7
0,0,1,0,0,1994,1,3,16
1,1,1,0,0,1993,0,14,34
0,1,0,1,0,1993,2,14,2
0,0,1,0,0,1995,4,3,8
0,1,1,0,1,1994,0,13,8
0,0,0,0,0,1993,1,5,9
0,0,1,0,0,1993,0,11,16
0,0,0,1,0,1995,0,3,6
0,0,1,0,0,1995,0,3,2
0,0,1,0,1,1994,0,3,9
0,0,1,0,0,1996,1,2,6
0,0,1,0,0,1994,0,3,1
0,0,1,0,0,1996,3,3,15
0,0,1,0,0,1994,1,11,12
0,0,0,0,0,1994,0,4,3
0,0,0,1,0,1994,0,5,20
1,1,0,1,0,1995,1,14,10
1,1,0,0,1,1993,2,11,1
1,1,0,0,1,1993,1,10,4
1,0,0,0,0,1993,1,3,7
0,0,1,0,0,1994,4,5,6
0,1,1,1,0,1994,0,14,4
0,0,1,0,0,1996,3,3,8
0,0,1,0,0,1995,0,3,9
0,0,1,0,0,1994,0,3,5
0,1,1,0,0,1993,0,3,7
1,1,0,0,1,1994,2,14,22
1,0,1,1,0,1996,5,7,20
1,1,0,0,1,1993,7,12,10
0,0,1,0,0,1994,0,4,3
0,0,1,0,1,1994,0,4,10
1,1,1,1,0,1994,1,8,17
0,0,0,0,1,1994,0,9,2
0,1,1,0,1,1992,1,11,6
0,1,0,1,0,1996,3,13,12
0,0,0,0,1,1994,0,12,5
0,0,1,0,0,1994,1,3,13
0,0,0,0,0,1995,0,3,7
1,0,1,0,0,1994,0,3,14
1,1,0,0,1,1995,7,14,31
0,0,1,0,0,1996,3,5,10
0,0,0,0,1,1993,1,5,8
0,0,1,0,0,1996,0,1,5
0,0,0,0,0,1994,0,4,3
0,0,0,0,1,1994,4,6,10
0,0,1,0,0,1996,0,3,2
1,1,0,1,0,1995,0,14,27
0,0,0,0,0,1995,0,3,3
1,1,0,0,1,1993,0,14,25
0,0,1,0,0,1995,0,3,10
0,0,1,0,0,1994,0,3,6
1,1,0,1,0,1991,2,11,11
0,1,0,0,0,1993,0,11,11
1,0,1,0,1,1995,1,6,1
0,0,1,0,0,1994,0,3,13
1,0,1,0,1,1994,0,4,1
0,0,1,1,0,1995,2,5,29
0,0,0,0,0,1995,3,3,15
1,0,0,0,1,1995,1,5,10
0,1,1,0,0,1993,0,8,18
0,0,1,0,1,1994,1,9,10
0,1,0,0,0,1994,0,14,3
0,0,1,0,0,1995,0,3,12
0,0,1,0,0,1995,2,4,13
1,1,0,0,1,1993,0,13,3
0,0,1,0,0,1993,1,3,32
1,1,0,0,1,1995,2,14,10
0,0,1,0,0,1996,1,1,8
0,1,1,0,1,1994,0,14,8
0,1,0,1,0,1992,1,14,8
1,1,1,0,1,1994,0,12,12
1,0,1,0,0,1994,2,9,9
0,1,0,0,1,1995,1,14,12
0,1,0,0,0,1994,6,14,6
0,1,0,0,0,1993,1,14,10
0,0,1,0,0,1994,1,2,19
0,1,1,0,0,1994,0,8,4
1,1,0,1,0,1993,1,14,23
1,0,1,0,0,1995,1,3,9
1,0,0,0,1,1994,0,4,11
0,0,1,0,0,1994,0,3,2
0,0,1,0,1,1996,0,3,8
0,0,0,0,1,1995,0,5,9
0,0,1,0,1,1995,2,5,2
1,1,1,0,0,1992,2,6,7
0,0,1,1,0,1995,0,3,14
0,1,1,1,0,1994,1,14,10
0,0,0,1,0,1996,6,5,22
0,0,1,0,0,1994,0,4,6
1,1,1,0,1,1992,0,10,3
0,0,1,1,0,1997,1,3,8
0,1,0,0,1,1993,1,14,3
0,0,0,0,0,1995,2,4,14
1,0,0,0,0,1996,0,5,4
0,0,1,0,1,1994,0,8,29
1,0,1,0,0,1993,9,12,14
1,0,1,0,0,1993,2,4,12
0,0,0,0,0,1996,0,3,14
1,1,0,0,0,1992,0,10,15
1,1,0,0,1,1993,1,12,15
0,1,0,0,0,1994,0,14,13
0,1,1,1,0,1994,6,12,10
0,0,0,0,0,1994,0,14,6
0,0,1,0,0,1994,0,5,11
1,1,0,1,0,1995,0,11,4
0,1,1,1,0,1994,0,9,2
0,0,0,1,0,1994,0,3,2
0,1,0,0,0,1994,2,13,3
0,0,1,0,0,1997,2,4,6
1,0,1,0,0,1994,1,3,10
0,0,0,0,1,1994,0,4,23
1,1,0,0,0,1995,0,14,25
0,1,1,0,0,1994,0,14,11
0,0,1,0,0,1994,4,5,13
0,0,1,0,0,1995,1,4,7
0,0,1,0,0,1994,1,7,6
0,1,0,0,0,1994,0,14,18
1,1,0,0,0,1995,1,14,21
1,1,0,0,0,1996,0,14,18
0,1,1,0,0,1992,0,14,6
1,0,0,0,1,1994,0,9,5
0,0,1,0,0,1994,0,5,14
0,0,1,0,0,1994,2,5,5
0,1,1,1,0,1995,10,12,10
1,0,1,0,0,1993,3,5,11
0,0,1,0,0,1994,0,5,8
0,0,0,1,0,1995,1,11,3
0,1,0,0,1,1995,1,14,10
0,1,0,0,1,1993,0,14,27
1,1,1,0,0,1993,12,14,10
0,0,1,1,0,1994,2,5,18
0,0,1,1,0,1996,0,3,8
0,1,0,0,1,1992,1,13,10
1,0,1,0,0,1994,0,3,3
1,1,0,0,1,1993,0,11,9
0,0,0,0,0,1995,0,5,38
0,1,1,1,0,1993,2,14,11
0,0,0,0,0,1995,3,1,19
1,1,0,0,0,1993,0,14,10
0,0,1,1,0,1995,0,14,14
0,0,1,1,0,1996,1,14,10
